id,airport_ref,airport_ident,length_ft,width_ft,surface
232769,5235,OMDB,14275,197,Asphalt
232768,5235,OMDB,14590,197,Asphalt
232762,5236,OMDM,12970,148,Asphalt
300755,300320,OMDW,14764,197,Asphalt
335239,300320,OMDW,6030,98,Asphalt
232770,5237,OMFJ,12303,148,Asphalt
232771,5238,OMRK,12336,148,Asphalt
249244,42253,OMRS,2625,49,Unkown
232763,5239,OMSJ,13320,148,Asphalt
237633,5225,OO42,4928,100,Asphalt
251373,23849,OOH,9000,5000,Water
237636,5240,OOKB,8202,75,Asphalt
237629,5241,OOMA,8446,148,Asphalt
237630,5241,OOMA,10005,148,Asphalt
237632,5242,OOMS,11759,148,Asphalt
237638,5243,OOMX,5782,175,Gravel
237639,5243,OOMX,8635,190,Gravel
237634,5244,OOSA,10965,148,Asphalt
327551,299742,OOSH,13100,194,Concrete
237637,5245,OOTH,13123,148,Asphalt
238167,5459,OP10,4833,85,Asphalt
238171,5463,OP14,4910,50,Asphalt
238173,5465,OP16,3935,65,Asphalt
238175,5466,OP17,5243,75,Asphalt
238193,5468,OP19,3500,50,Asphalt
238174,5469,OP1A,5470,98,Asphalt
238206,5470,OP1Y,9000,75,Asphalt
238205,5472,OP21,10283,149,Asphalt
238220,5473,OP22,10000,150,Asphalt
238229,5476,OP25,3028,33,Gravel
238230,5477,OP26,3552,40,Asphalt
238231,5478,OP27,6256,148,Asphalt
238233,5479,OP28,8100,60,Concrete
238237,5481,OP32,3000,65,Asphalt
238239,5482,OP33,3862,80,Asphalt
238225,5246,OPBG,8970,90,Asphalt
238226,5246,OPBG,5020,150,Concrete
238219,5247,OPBW,9345,98,Asphalt
238190,5248,OPCH,5741,98,Asphalt
238246,5249,OPDG,6499,98,Asphalt
238189,5250,OPDI,5000,75,Asphalt
238201,5251,OPFA,9272,151,Concrete
238218,5252,OPGD,4960,75,Asphalt
238222,5253,OPGT,5400,98,Asphalt
238223,5253,OPGT,983,49,Concrete
333693,333692,OPIS,12001,147,Asphalt
333694,333692,OPIS,12001,197,Asphalt
238184,5254,OPJA,10040,148,Asphalt
238185,5254,OPJA,10081,80,Asphalt
238187,5255,OPKC,10500,151,Concrete
238186,5255,OPKC,11155,151,Concrete
238182,5257,OPLA,11024,151,Concrete
238181,5257,OPLA,9000,151,Asphalt
238208,5258,OPLH,4390,150,Concrete
238209,5259,OPMA,5000,100,Asphalt
238178,5260,OPMF,2960,75,Asphalt
238204,5261,OPMI,10348,97,Asphalt
238203,5261,OPMI,10161,156,Asphalt
238196,5262,OPMJ,6512,98,Asphalt
238213,5263,OPMR,8622,120,Asphalt
238214,5263,OPMR,9022,200,Concrete
257442,32124,OPMS,9950,165,Asphalt
238191,5264,OPMT,9046,98,Asphalt
238202,5265,OPNH,8999,150,Concrete
238207,5267,OPOK,10995,80,Asphalt
238210,5270,OPPS,9000,150,Asphalt
238176,5271,OPQS,6693,148,Asphalt
238194,5272,OPQT,12000,150,Asphalt
238195,5272,OPQT,11970,100,Asphalt
238177,5273,OPRK,9842,148,Asphalt
238212,5274,OPRN,10785,150,Asphalt
238199,5275,OPRS,5840,164,Asphalt
238198,5275,OPRS,9085,164,Asphalt
238180,5276,OPRT,2958,75,Asphalt
238215,5277,OPSD,11944,100,Asphalt
238216,5277,OPSD,6501,101,Asphalt
238192,5278,OPSF,8060,150,Asphalt
238197,5279,OPSK,9000,98,Asphalt
238200,5280,OPSS,5745,151,Asphalt
307350,41624,OPST,11811,150,Asphalt
238234,5281,OPSU,4975,150,Sand
238235,5281,OPSU,6000,100,Asphalt
238183,5282,OPTH,8968,75,Asphalt
238217,5283,OPTU,6000,100,Asphalt
238211,5284,OPWN,2993,100,Asphalt
238188,5285,OPZB,6001,98,Asphalt
242046,23858,OR07,4400,60,Asphalt
248930,23859,OR08,2200,75,Gravel
240572,23861,OR10,5000,50,Asphalt
268576,23865,OR15,24,24,Concrete
245055,23867,OR17,3100,30,Asphalt
268577,23868,OR18,20,15,Concrete
241049,23879,OR29,3375,40,Asphalt
268580,23887,OR37,20,20,Concrete
268581,23893,OR43,40,40,Concrete
246935,23895,OR45,1100,60,Gravel
268586,23919,OR69,53,53,Concrete
268587,23921,OR71,25,25,Concrete
268588,23925,OR75,100,60,Concrete
268592,23938,OR88,21,21,Concrete
252367,23939,OR89,3600,100,Gravel
268593,23941,OR91,50,50,Concrete
254028,23948,OR98,2250,50,Gravel
237086,5286,ORAA,13124,197,Asphalt
237085,5286,ORAA,13123,148,Asphalt
237104,5287,ORAT,13186,200,Concrete
237088,5288,ORBD,11490,197,Concrete
237083,5289,ORBI,13124,197,Concrete
237082,5289,ORBI,10830,148,Concrete
237093,5290,ORBM,8695,147,Concrete
237099,5291,ORBR,7333,150,Asphalt
237094,5292,ORER,9197,95,Asphalt
237095,5292,ORER,4085,105,Asphalt
237096,5292,ORER,15748,246,Concrete
237079,5293,ORKK,9809,148,Concrete
237080,5293,ORKK,8535,160,Asphalt
237090,5294,ORMM,13124,148,Concrete
237097,5295,ORQW,11486,197,Concrete
237103,5296,ORSH,7341,165,Asphalt
237102,5296,ORSH,10225,150,Concrete
237106,5297,ORSU,11481,148,Concrete
237101,5300,ORTL,10935,148,Concrete
237100,5300,ORTL,9991,148,Concrete
237092,5301,ORUB,10174,148,Concrete
237091,5301,ORUB,11666,148,Asphalt
239072,6340,OS58,9130,150,Concrete
239076,6341,OS59,9842,131,Concrete
239079,6342,OS60,9868,98,Asphalt
239078,6342,OS60,9868,150,Asphalt
239081,6343,OS61,10335,147,Concrete
239082,6344,OS62,10180,130,Asphalt
239084,6345,OS63,9820,150,Asphalt
239083,6345,OS63,9189,97,Asphalt
239087,6346,OS64,9842,144,Asphalt
239088,6347,OS65,9850,148,Asphalt
239089,6348,OS66,8305,150,Asphalt
239091,6349,OS67,9120,148,Asphalt
239093,6350,OS68,8209,148,Asphalt
239094,6350,OS68,9820,148,Asphalt
239095,6351,OS69,9995,148,Asphalt
239096,6351,OS69,9190,98,Asphalt
239098,6353,OS71,4020,145,Asphalt
239099,6353,OS71,4935,130,Asphalt
239100,6354,OS72,10520,150,Asphalt
239103,6355,OS73,4275,95,Asphalt
239077,5302,OSAP,9547,148,Asphalt
239086,5303,OSDI,9843,148,Asphalt
239085,5303,OSDI,11811,148,Asphalt
239074,5304,OSDZ,9843,148,Asphalt
239073,5304,OSDZ,11000,148,Sand
239090,5305,OSKL,11860,150,Asphalt
239075,5306,OSLK,9175,148,Asphalt
239092,5307,OSPR,9449,148,Asphalt
341075,341073,OT62,1640,65,Concrete
238379,5308,OTBD,15000,151,Asphalt
238380,5309,OTBH,12303,148,Asphalt
238378,5310,OTBK,5249,98,Asphalt
312710,44686,OTHH,15912,197,Asphalt
312712,44686,OTHH,13944,197,Asphalt
246249,26977,OY74,9250,144,Asphalt
246254,26978,OY75,8460,110,Asphalt
246245,5311,OYAA,10171,148,Asphalt
246246,5312,OYAT,9482,164,Asphalt
246253,5313,OYBA,9962,148,Asphalt
246250,5314,OYBN,5480,75,Asphalt
246247,5315,OYGD,8858,148,Asphalt
246244,5316,OYHD,9843,148,Asphalt
246242,5317,OYRN,9846,148,Asphalt
246248,5318,OYSN,10669,148,Asphalt
246252,5319,OYSQ,10827,148,Asphalt
246251,5320,OYSY,9843,120,Asphalt
246243,5321,OYTZ,10040,148,Asphalt
334326,23961,P37,2800,60,Asphalt
268598,23971,P98,60,60,Concrete
268600,23975,PA03,65,65,Concrete
325822,325821,PA06,50,50,Gravel
268605,23983,PA12,30,30,Concrete
268607,23985,PA14,50,50,Concrete
246585,23986,PA15,3000,200,Water
268611,23998,PA27,35,35,Concrete
268615,24005,PA34,30,30,Concrete
241487,24010,PA39,4500,100,Asphalt
268622,24019,PA48,50,50,Concrete
264551,45759,PA52,1700,100,Grass
268624,24026,PA56,60,60,Concrete
252850,24027,PA58,1800,100,Gravel
264693,45772,PA63,65,65,Concrete
268628,24035,PA67,75,75,Concrete
268631,24051,PA83,35,35,Concrete
244250,24056,PA88,3980,50,Asphalt
257608,24058,PA90,7500,350,Water
268635,24062,PA94,65,65,Concrete
268638,24065,PA98,60,60,Concrete
247960,8178,PAAL,3500,100,Gravel
257584,16117,PAAM,3500,100,Gravel
248291,16094,PAAP,3000,300,Water
242067,5336,PAAQ,3617,75,Asphalt
242068,5336,PAAQ,6008,100,Asphalt
242069,5336,PAAQ,1560,60,Gravel
247163,16501,PABG,2400,60,Gravel
239722,5341,PABM,4200,145,Gravel
248109,16172,PABP,5100,75,Gravel
242079,5342,PABR,6500,150,Asphalt
239671,5343,PABT,5190,150,Gravel
252050,14860,PABU,3520,100,Gravel
244621,5344,PABV,3931,100,Asphalt
245710,5345,PACD,4235,150,Asphalt
245711,5345,PACD,10415,150,Asphalt
333989,16711,PACK,3720,150,Gravel
239672,5346,PACL,4000,100,Asphalt
253431,5347,PACM,10000,500,Water
239708,5347,PACM,3000,75,Gravel
249718,9088,PACS,1900,90,Gravel
249719,9088,PACS,3500,120,Gravel
242505,5348,PACV,7500,150,Asphalt
242506,5348,PACV,1899,30,Gravel
239699,5349,PACZ,3990,135,Gravel
239661,5350,PADE,3300,75,Gravel
239662,5350,PADE,2640,75,Gravel
240508,5351,PADL,6400,150,Asphalt
240461,5352,PADM,3201,100,Gravel
241469,5353,PADQ,7542,150,Asphalt
241470,5353,PADQ,5399,150,Asphalt
241471,5353,PADQ,5013,150,Asphalt
245769,5354,PADU,3900,100,Asphalt
243630,5355,PAED,7500,150,Asphalt
239714,5356,PAEH,3950,150,Gravel
250560,5357,PAEI,14530,150,Concrete
256594,17178,PAEL,10000,1500,Water
239710,5358,PAEM,4601,100,Gravel
242771,5359,PAEN,7576,150,Asphalt
242770,5359,PAEN,2000,60,Gravel
250997,5359,PAEN,4600,252,Water
249539,5360,PAFA,2900,75,Gravel
249542,5360,PAFA,5400,100,Water
253412,17370,PAFK,5000,500,Water
239678,5363,PAFM,2400,60,Gravel
239679,5363,PAFM,3000,60,Gravel
244608,5365,PAGA,2786,80,Gravel
239682,5366,PAGH,4000,60,Gravel
245466,5368,PAGM,4501,96,Asphalt
253626,16093,PAGN,10000,900,Water
241321,5369,PAGS,3010,60,Asphalt
241322,5369,PAGS,6720,150,Asphalt
239981,5370,PAHL,4000,75,Gravel
243844,5372,PAHN,4000,100,Asphalt
243328,5373,PAHO,6701,150,Asphalt
243139,5374,PAHP,3300,75,Asphalt
252631,24575,PAHX,5000,1000,Water
251239,17658,PAHY,5000,2000,Water
268640,24069,PAI,568,410,Concrete
239725,5375,PAII,1500,75,Gravel
239726,5375,PAII,5600,100,Gravel
239666,5376,PAIK,3400,100,Gravel
239718,5377,PAIL,5087,100,Asphalt
239719,5377,PAIL,4800,100,Asphalt
251354,5377,PAIL,2998,400,Water
251355,5377,PAIL,2892,400,Water
239673,5378,PAIM,4100,120,Gravel
240964,5379,PAJN,8457,150,Asphalt
254580,5379,PAJN,4900,450,Water
255027,18259,PAJV,1450,90,Gravel
256570,21568,PAKL,5000,5000,Water
244940,5380,PAKN,4018,100,Asphalt
256095,5380,PAKN,4000,500,Water
256876,17980,PAKO,3512,135,Gravel
250524,5382,PAKT,9500,1500,Water
240232,5383,PAKW,5000,100,Asphalt
246899,21567,PALH,4540,188,Water
246900,21567,PALH,1930,200,Water
246901,21567,PALH,1370,150,Water
254278,16110,PALP,5000,100,Gravel
239658,5385,PALU,4800,135,Gravel
249893,5371,PAMH,4184,100,Gravel
250900,22496,PAMM,5000,5000,Water
250901,22496,PAMM,5000,5000,Water
239854,5386,PAMR,2000,60,Gravel
239855,5386,PAMR,4000,100,Asphalt
239856,5386,PAMR,2640,75,Asphalt
239702,5387,PAMY,3070,75,Gravel
244713,5388,PANC,10600,150,Asphalt
244712,5388,PANC,10900,150,Asphalt
244714,5388,PANC,11584,150,Asphalt
247905,16291,PANI,3000,400,Water
241284,5390,PANN,4600,100,Asphalt
256864,5390,PANN,3601,100,Water
247515,17468,PANR,10500,500,Water
240836,5391,PANT,5709,150,Gravel
240837,5391,PANT,7493,150,Asphalt
239665,5417,PANU,4000,100,Gravel
239704,5392,PANV,2960,75,Gravel
242583,5393,PAOM,5576,150,Asphalt
242584,5393,PAOM,6001,150,Asphalt
239709,24199,PAOO,3218,60,Gravel
243650,5395,PAOT,3800,90,Gravel
239715,5396,PAPB,5000,150,Gravel
241025,5398,PAPG,6000,150,Asphalt
239716,5399,PAPH,5000,100,Gravel
239717,5399,PAPH,4000,100,Gravel
239698,24205,PAPK,3000,60,Gravel
254402,24205,PAPK,15000,2000,Water
239720,5400,PAPM,1924,50,Gravel
239721,5400,PAPM,3304,50,Gravel
256781,16292,PAQC,5000,1000,Water
256044,16293,PAQH,4000,75,Gravel
239655,5401,PAQT,4343,90,Gravel
239653,5402,PARC,4500,75,Gravel
256208,24365,PARS,3000,500,Water
239676,5403,PARY,4000,100,Gravel
239703,5404,PASA,4400,100,Gravel
245762,5406,PASD,4000,150,Asphalt
240854,5407,PASH,5000,70,Asphalt
245717,5408,PASI,6500,150,Asphalt
239667,5384,PASK,2659,60,Gravel
239705,5409,PASM,1900,60,Gravel
239706,5409,PASM,6003,150,Gravel
239713,5410,PASN,6500,150,Asphalt
239687,5411,PASV,4100,150,Gravel
242171,5412,PASX,5000,132,Asphalt
245152,5413,PASY,10000,150,Asphalt
257776,25014,PATC,4700,100,Gravel
239723,5414,PATG,4400,98,Gravel
239724,5414,PATG,1200,49,Gravel
239688,5415,PATL,3800,150,Gravel
239654,5416,PATQ,4370,90,Gravel
239697,5389,PAUN,2000,80,Gravel
248657,25432,PAVA,2000,400,Water
245841,5418,PAVD,6508,150,Asphalt
239668,5419,PAVL,3000,60,Gravel
242394,5421,PAWG,5999,150,Asphalt
240855,5422,PAWI,4494,90,Gravel
239694,5424,PAWS,3700,75,Asphalt
239652,5425,PAWT,3000,100,Gravel
237286,5426,PCIS,6230,140,Asphalt
257122,24080,PEC,10000,2000,Water
254488,16820,PFCL,3200,60,Gravel
257685,9286,PFKO,4422,100,Gravel
310533,301801,PG-0021,1785,151,Gravel
235365,5430,PGRO,6000,150,Asphalt
235366,5431,PGSN,8700,200,Asphalt
236329,5433,PGUM,12015,150,Asphalt
236328,5433,PGUM,10014,150,Asphalt
308634,308633,PH-0001,6890,148,Concrete
325948,325947,PH-0073,6900,148,Concrete
244812,5441,PHBK,6006,146,Asphalt
242242,5442,PHDH,9007,75,Asphalt
255623,17621,PHHF,3000,200,Coral
241078,5443,PHHI,5604,295,Asphalt
240110,5444,PHHN,3606,100,Asphalt
244963,5446,PHJH,3000,100,Asphalt
240680,5447,PHJR,4500,200,Asphalt
240679,5447,PHJR,8000,200,Asphalt
240681,5447,PHJR,6000,200,Asphalt
241261,5448,PHKO,11000,150,Asphalt
242399,5449,PHLI,6500,150,Asphalt
242400,5449,PHLI,6500,150,Asphalt
243856,5450,PHMK,4494,100,Asphalt
243857,5450,PHMK,3118,100,Asphalt
241680,5451,PHMU,5197,100,Asphalt
245420,5452,PHNG,7771,200,Asphalt
253729,5453,PHNL,3000,150,Water
253732,5453,PHNL,5000,300,Water
245659,5454,PHNY,5001,150,Asphalt
240429,5455,PHOG,6995,150,Asphalt
240430,5455,PHOG,4990,150,Asphalt
244859,5456,PHSF,3695,90,Asphalt
239663,5457,PHTO,5600,150,Asphalt
239664,5457,PHTO,9800,150,Asphalt
241483,5458,PHUP,3800,75,Asphalt
331194,41632,PK-REQ,5577,98,Asphalt
238386,5487,PKMA,7700,148,Asphalt
238385,5488,PKMJ,7897,150,Asphalt
238384,5489,PKRO,4499,150,Asphalt
238387,5490,PKWA,6668,198,Asphalt
316425,41846,PL-0001,6234,99,Concrete
342660,43185,PL-0062,2950,167,Grass
237284,5493,PLCH,6900,98,Asphalt
237616,6494,PM64,3800,100,Coral
237615,5494,PMDY,7904,200,Asphalt
268642,24113,PN03,48,48,Concrete
268643,24117,PN07,70,70,Concrete
251649,24129,PN19,7500,500,Water
251650,24129,PN19,6500,500,Water
268646,24132,PN23,65,65,Concrete
253346,24133,PN24,7900,300,Water
253347,24133,PN24,9000,300,Water
268647,24135,PN26,65,65,Concrete
268648,24136,PN27,20,20,Concrete
264694,45752,PN34,41,41,Concrete
268652,24147,PN39,60,60,Concrete
268655,24152,PN45,100,70,Concrete
256707,24163,PN56,2000,60,Gravel
257195,24172,PN65,8000,150,Water
254821,24179,PN72,1850,120,Gravel
268664,24183,PN76,60,60,Concrete
268666,24185,PN78,50,50,Concrete
268667,24186,PN79,35,35,Concrete
268668,24187,PN80,60,60,Concrete
239659,5495,PPIZ,3519,80,Gravel
249580,24209,PR03,4000,2000,Water
249581,24209,PR03,6000,2000,Water
238485,5496,PR10,3000,60,Asphalt
238494,5497,PR27,4000,150,Asphalt
255629,24236,PR34,10000,500,Water
268669,24242,PS01,50,50,Concrete
268670,24245,PS04,100,100,Concrete
268676,24256,PS16,60,40,Concrete
268677,24257,PS17,12,12,Concrete
268684,24270,PS30,65,65,Concrete
268686,24272,PS33,50,50,Concrete
329964,24279,PS42,60,60,Concrete
268694,24293,PS57,25,25,Concrete
268697,24298,PS65,20,20,Concrete
268698,24304,PS71,30,30,Concrete
268702,24309,PS78,96,48,Concrete
268710,24320,PS91,45,36,Concrete
235786,5499,PTKK,6006,150,Asphalt
235785,5500,PTPN,6001,150,Asphalt
238374,5501,PTRO,7200,150,Asphalt
235784,5502,PTSA,5750,150,Asphalt
235787,5503,PTYA,6000,150,Asphalt
246223,5506,PWAK,9843,150,Asphalt
251003,24333,PWR,3000,400,Water
253525,24336,PYL,10000,2000,Water
252329,4659,Q51,4400,100,Gravel
239332,5509,RCAY,7435,145,Asphalt
239331,5509,RCAY,8019,145,Concrete
239316,5510,RCBS,9865,148,Asphalt
239318,5512,RCDI,3260,100,Asphalt
239313,5513,RCFG,5180,98,Concrete
239317,5515,RCGI,3255,75,Asphalt
239315,5516,RCKH,10335,197,Concrete
239326,5517,RCKU,5307,74,Asphalt
239325,5517,RCKU,10007,148,Concrete
239338,5518,RCKW,5577,98,Concrete
239339,5519,RCLY,3852,79,Concrete
239321,5520,RCMQ,12000,148,Concrete
239337,5521,RCMT,3773,98,Concrete
239334,5522,RCNN,10007,148,Concrete
239333,5522,RCNN,10007,148,Concrete
239320,5524,RCQC,9843,148,Concrete
239330,5525,RCQS,11055,147,Concrete
239336,5526,RCSQ,8012,148,Concrete
239322,5527,RCSS,8547,197,Asphalt
239327,5528,RCTP,12008,197,Concrete
239328,5528,RCTP,10991,197,Concrete
239329,5529,RCWA,3051,76,Concrete
239323,5530,RCYU,9005,75,Asphalt
247886,24343,RI06,4500,1200,Water
268714,24351,RI15,62,56,Concrete
268717,24356,RI23,50,50,Concrete
268719,24358,RI25,100,100,Concrete
255899,24360,RI28,3100,100,Water
255900,24360,RI28,5000,100,Water
255901,24360,RI28,2200,100,Water
268722,24362,RI9,25,25,Concrete
237237,3355,RJ04,3313,98,Asphalt
237143,5531,RJAA,8202,196,Asphalt
237142,5531,RJAA,13123,196,Asphalt
237176,5532,RJAF,6560,150,Asphalt
237157,5533,RJAH,8860,150,Concrete
237141,5534,RJAM,4500,145,Asphalt
237169,5535,RJAW,8700,200,Asphalt
308417,5536,RJBB,13123,196,Asphalt
237239,5536,RJBB,11483,196,Asphalt
237155,5537,RJBD,6560,148,Asphalt
237156,5537,RJBD,4327,98,Asphalt
237119,5538,RJBE,8202,200,Asphalt
237229,5539,RJBH,5906,148,Asphalt
237151,5540,RJBK,4327,100,Asphalt
237108,5541,RJBT,3937,98,Asphalt
237188,5543,RJCB,8202,150,Asphalt
237178,5544,RJCC,9840,200,Asphalt
237177,5544,RJCC,9840,200,Asphalt
237145,5545,RJCH,9842,150,Asphalt
237180,5546,RJCJ,13124,200,Concrete
237179,5546,RJCJ,8860,148,Asphalt
237203,5547,RJCK,8202,150,Asphalt
237213,5548,RJCM,8202,150,Asphalt
237147,5549,RJCN,6560,150,Asphalt
237187,5550,RJCO,4920,148,Asphalt
237122,5551,RJCT,4920,150,Asphalt
237191,5552,RJCW,6560,150,Asphalt
237116,5553,RJDA,3281,99,Asphalt
237152,5554,RJDB,4331,100,Asphalt
237129,5555,RJDC,8200,150,Asphalt
237208,5556,RJDT,6234,150,Asphalt
237111,5557,RJEB,6562,148,Asphalt
237125,5558,RJEC,8200,200,Asphalt
237238,5559,RJEO,4922,147,Asphalt
237235,5560,RJER,5906,148,Asphalt
237190,5561,RJFA,5380,150,Asphalt
237206,5562,RJFC,4921,148,Asphalt
237121,5563,RJFE,6561,150,Asphalt
237205,5564,RJFF,9186,197,Asphalt
237120,5565,RJFG,6544,147,Asphalt
237219,5566,RJFK,9840,150,Asphalt
237200,5567,RJFM,8200,150,Asphalt
237175,5568,RJFN,8860,150,Concrete
237184,5569,RJFO,9840,150,Asphalt
237115,5570,RJFR,8202,260,Asphalt
237110,5571,RJFS,6562,148,Asphalt
237230,5572,RJFT,9840,150,Asphalt
237194,5573,RJFU,9840,200,Asphalt
237195,5573,RJFU,4350,100,Asphalt
237132,5574,RJFY,3937,131,Concrete
237131,5574,RJFY,7382,148,Concrete
237163,5575,RJFZ,7870,150,Concrete
237134,5577,RJKA,6560,150,Asphalt
237144,5578,RJKB,4430,147,Asphalt
237164,5579,RJKI,4307,98,Asphalt
237130,5580,RJKN,6561,150,Asphalt
237158,5581,RJNA,8990,150,Asphalt
237133,5582,RJNF,4329,100,Asphalt
237149,5583,RJNG,8860,150,Concrete
237193,5584,RJNH,8366,148,Concrete
237233,5585,RJNK,8876,148,Asphalt
237127,5586,RJNO,6531,148,Asphalt
237128,5587,RJNT,6562,150,Asphalt
237117,5588,RJNW,6562,148,Asphalt
237212,5589,RJNY,4920,150,Asphalt
237148,5590,RJOA,9842,200,Asphalt
237153,5591,RJOB,9843,150,Asphalt
237162,5592,RJOC,6562,148,Asphalt
237135,5593,RJOF,3871,197,Asphalt
237136,5593,RJOF,4856,148,Concrete
237221,5594,RJOH,8202,98,Asphalt
237167,5595,RJOI,8000,150,Concrete
237168,5595,RJOI,1200,150,Concrete
237199,5596,RJOK,8203,148,Asphalt
237146,5597,RJOM,8200,150,Asphalt
237186,5598,RJOO,5997,150,Asphalt
237185,5598,RJOO,9840,200,Concrete
237137,5599,RJOR,6562,150,Asphalt
237172,5600,RJOS,6560,150,Asphalt
237154,5601,RJOT,8200,200,Asphalt
237207,5602,RJOW,6562,148,Asphalt
237160,5603,RJOY,4890,150,Asphalt
237161,5603,RJOY,3940,100,Asphalt
237223,5604,RJOZ,3940,200,Asphalt
237138,5605,RJSA,9846,200,Asphalt
237183,5606,RJSC,6560,150,Asphalt
237242,5607,RJSD,3390,85,Asphalt
237202,5608,RJSF,8202,197,Asphalt
237225,5609,RJSH,2548,45,Asphalt
237226,5609,RJSH,7380,148,Asphalt
237227,5609,RJSH,1180,50,Asphalt
237170,5610,RJSI,8202,148,Asphalt
237189,5611,RJSK,8200,200,Asphalt
237126,5612,RJSM,10000,150,Asphalt
237165,5613,RJSN,4300,150,Asphalt
237166,5613,RJSN,8200,150,Asphalt
237109,5614,RJSR,6562,148,Asphalt
237214,5615,RJSS,9842,150,Asphalt
237215,5615,RJSS,3940,150,Asphalt
237181,5616,RJST,8860,150,Concrete
237182,5616,RJST,4920,150,Concrete
237201,5617,RJSY,6560,150,Asphalt
237171,5618,RJTA,8000,150,Concrete
237240,5619,RJTE,984,148,Concrete
237231,5620,RJTH,6563,148,Asphalt
237216,5621,RJTJ,6562,148,Asphalt
237174,5622,RJTK,6004,150,Asphalt
237150,5623,RJTL,7380,150,Concrete
237209,5624,RJTO,5905,150,Asphalt
237228,5625,RJTQ,4350,100,Asphalt
237243,5626,RJTR,1910,52,Asphalt
237196,5627,RJTT,8200,200,Asphalt
308751,5627,RJTT,8200,200,Asphalt
237198,5627,RJTT,11024,200,Asphalt
237197,5627,RJTT,9843,200,Asphalt
237159,5628,RJTU,5570,150,Concrete
237224,5629,RJTY,11000,200,Concrete
237319,3798,RK13,3600,100,Asphalt
237337,3799,RK14,2345,60,Asphalt
237339,3801,RK16,1200,40,Concrete
237340,3802,RK17,2000,45,Asphalt
237341,3803,RK18,2300,40,Gravel
323133,323132,RK1W,20,20,Concrete
323134,323132,RK1W,20,20,Concrete
237343,3805,RK20,2000,60,Asphalt
237345,3807,RK22,1788,50,Asphalt
237347,3809,RK25,1500,80,Asphalt
313885,313884,RK2Y,40,40,Concrete
237352,3813,RK31,1870,50,Asphalt
237353,3814,RK32,2735,100,Asphalt
237359,3820,RK38,1900,62,Asphalt
312951,312950,RK3N,65,65,Concrete
312952,312950,RK3N,45,45,Concrete
323010,323009,RK51,1600,65,Asphalt
237371,3830,RK52,675,75,Asphalt
237370,3830,RK52,2001,75,Asphalt
237374,3831,RK58,1600,50,Gravel
322780,322779,RK6M,60,60,Concrete
237328,3834,RK6O,3705,80,Asphalt
323258,323257,RK6X,1600,70,Grass
237376,3836,RKD1,1249,100,Concrete
237310,5630,RKJJ,9300,150,Concrete
237309,5630,RKJJ,9300,150,Concrete
237306,5631,RKJK,9000,150,Concrete
237315,5632,RKJM,5249,98,Asphalt
237297,5633,RKJU,4800,100,Asphalt
237301,5634,RKJY,6890,148,Asphalt
237294,5635,RKND,5118,100,Asphalt
237329,5636,RKNN,9000,150,Concrete
237300,5637,RKNW,9000,150,Concrete
237290,5638,RKNY,8202,148,Concrete
237295,5639,RKPC,10433,148,Asphalt
237296,5639,RKPC,6268,148,Asphalt
237292,5640,RKPD,7589,149,Asphalt
237293,5640,RKPD,4974,80,Asphalt
237332,5641,RKPE,3766,78,Asphalt
237331,5642,RKPK,9007,150,Asphalt
237330,5642,RKPK,10499,197,Concrete
237308,5643,RKPS,9000,150,Concrete
237307,5643,RKPS,9000,150,Concrete
237327,5644,RKPU,6561,148,Asphalt
237326,5645,RKRA,3915,115,Asphalt
237372,5646,RKRB,1608,92,Asphalt
237351,5647,RKRG,1600,100,Asphalt
237373,5648,RKRK,1515,76,Concrete
237325,5649,RKRN,5314,98,Concrete
237324,5649,RKRN,1640,98,Concrete
237321,5650,RKRO,3640,80,Asphalt
237366,5651,RKRP,1620,55,Asphalt
323200,313683,RKRS,3680,64,Asphalt
237304,5652,RKSG,8217,150,Asphalt
237302,5654,RKSM,9000,150,Concrete
237303,5654,RKSM,9700,150,Concrete
237320,5655,RKSO,9004,150,Concrete
237323,5656,RKSS,11811,148,Asphalt
237322,5656,RKSS,10499,197,Asphalt
237317,5657,RKSW,9000,150,Asphalt
237316,5657,RKSW,9000,150,Asphalt
237318,5657,RKSW,7535,143,Asphalt
237291,5658,RKTE,4000,120,Concrete
237335,5659,RKTH,7000,150,Concrete
237334,5660,RKTI,9021,200,Concrete
237333,5660,RKTI,9330,120,Concrete
237314,5661,RKTN,9000,150,Concrete
237313,5661,RKTN,9039,150,Concrete
237312,5662,RKTP,9000,150,Concrete
237311,5662,RKTP,9000,150,Concrete
237299,5663,RKTU,9000,200,Concrete
237298,5663,RKTU,9000,150,Concrete
237336,5664,RKTY,9000,150,Concrete
237305,5665,RKUC,3100,120,Asphalt
237379,5666,RKUL,3937,150,Concrete
237378,5666,RKUL,1476,105,Concrete
323012,323011,RKUY,1047,100,Concrete
316320,300163,RO-0001,3281,197,Concrete
335141,315482,RO-0006,1970,60,Grass
323539,322374,RO-0023,4921,196,Grass
237220,5671,ROAH,9840,150,Asphalt
237112,5672,RODE,4780,150,Coral
237218,5673,RODN,12100,300,Asphalt
237217,5673,RODN,12100,200,Concrete
237124,5674,ROIG,6562,148,Asphalt
237234,5675,ROKJ,6562,148,Asphalt
237107,5676,ROMD,4921,148,Asphalt
237192,5677,ROMY,6560,150,Asphalt
237139,5678,RORE,4920,150,Asphalt
237140,5678,RORE,4961,92,Unkown
